Specie,X,Y
Acinonyx jubatus,26.58369,-24.59102
Acinonyx jubatus,26.58372,-24.59103
Acinonyx jubatus,27.37982,-23.96011
Acinonyx jubatus,26.58364,-24.59095
Acinonyx jubatus,26.58377,-24.59077
Acinonyx jubatus,27.37962,-23.97921
Acinonyx jubatus,26.66118,-24.58914
Acinonyx jubatus,26.58365,-24.5909
Acinonyx jubatus,26.58361,-24.59109
Acinonyx jubatus,26.58372,-24.59102
Acinonyx jubatus,26.58386,-24.59091
Acinonyx jubatus,26.61136,-24.54289
Acinonyx jubatus,26.6902,-24.53239
Acinonyx jubatus,26.58371,-24.59102
Acinonyx jubatus,26.58372,-24.59107
Acinonyx jubatus,26.58375,-24.59094
Acinonyx jubatus,26.58368,-24.59101
Acinonyx jubatus,26.58366,-24.59102
Acinonyx jubatus,26.55678,-24.65629
Acinonyx jubatus,26.58364,-24.59101
Acinonyx jubatus,26.58352,-24.5908
Acinonyx jubatus,26.54243,-24.6296
Acinonyx jubatus,26.58363,-24.59099
Acinonyx jubatus,26.68375,-24.57339
Acinonyx jubatus,26.5837,-24.59094
Acinonyx jubatus,26.58364,-24.59094
Acinonyx jubatus,26.58366,-24.59104
Acinonyx jubatus,26.5836,-24.59096
Acinonyx jubatus,26.58371,-24.59108
Acinonyx jubatus,26.58365,-24.59102
Acinonyx jubatus,27.33134,-23.8605
Acinonyx jubatus,26.55478,-24.66183
Acinonyx jubatus,26.5837,-24.59102
Acinonyx jubatus,27.30123,-23.91444
Acinonyx jubatus,27.36283,-23.83869
Acinonyx jubatus,26.5837,-24.59097
Acinonyx jubatus,26.58385,-24.59107
Acinonyx jubatus,26.67601,-24.57233
Acinonyx jubatus,27.37949,-23.96073
Acinonyx jubatus,27.48981,-23.79598
Acinonyx jubatus,26.58373,-24.59111
Acinonyx jubatus,27.41964,-23.79479
Acinonyx jubatus,26.58373,-24.59085
Acinonyx jubatus,27.24093,-24.00186
Acinonyx jubatus,27.51131,-23.78474
Acinonyx jubatus,26.63306,-24.48072
Acinonyx jubatus,27.41689,-23.79154
Acinonyx jubatus,26.58383,-24.59105
Acinonyx jubatus,27.29901,-23.90138
Acinonyx jubatus,26.54223,-24.64292
Acinonyx jubatus,27.19785,-23.89318
Acinonyx jubatus,26.58523,-24.53145
Acinonyx jubatus,26.58357,-24.59104
Acinonyx jubatus,27.35353,-23.79473
Acinonyx jubatus,26.55225,-24.60593
Acinonyx jubatus,27.25136,-23.89326
Acinonyx jubatus,26.61118,-24.54294
Acinonyx jubatus,27.37987,-23.96016
Acinonyx jubatus,26.5835,-24.59092
Acinonyx jubatus,26.55234,-24.65224
Acinonyx jubatus,27.53057,-23.76377
Acinonyx jubatus,27.34778,-23.79111
Acinonyx jubatus,26.58362,-24.59096
Acinonyx jubatus,26.58367,-24.591
Acinonyx jubatus,27.21828,-23.88173
Acinonyx jubatus,26.5836,-24.59099
Acinonyx jubatus,27.46008,-23.79076
Acinonyx jubatus,27.23277,-23.5842
Acinonyx jubatus,26.56919,-24.52076
Acinonyx jubatus,26.58384,-24.59065
Acinonyx jubatus,27.40536,-23.78685
Acinonyx jubatus,27.15464,-23.93563
Acinonyx jubatus,26.62089,-24.56073
Acinonyx jubatus,27.4938,-23.7688
Acinonyx jubatus,26.54083,-24.65482
Acinonyx jubatus,26.58362,-24.59102
Acinonyx jubatus,26.58369,-24.59082
Acinonyx jubatus,26.58369,-24.59096
Acinonyx jubatus,26.68323,-24.53812
Acinonyx jubatus,27.25565,-23.59477
Acinonyx jubatus,26.56159,-24.66591
Acinonyx jubatus,26.53002,-24.62109
Acinonyx jubatus,26.6113,-24.54297
Acinonyx jubatus,26.58374,-24.59095
Acinonyx jubatus,26.62737,-24.57228
Acinonyx jubatus,26.52105,-24.61521
Acinonyx jubatus,26.58359,-24.59093
Acinonyx jubatus,26.60351,-24.59863
Acinonyx jubatus,26.53553,-24.645
Acinonyx jubatus,26.58384,-24.59089
Acinonyx jubatus,27.49585,-23.75653
Acinonyx jubatus,27.3206,-23.8008
Acinonyx jubatus,27.28772,-23.95897
Acinonyx jubatus,26.53262,-24.62657
Acinonyx jubatus,27.25857,-23.90595
Acinonyx jubatus,26.58364,-24.59102
Acinonyx jubatus,27.36246,-23.83839
Acinonyx jubatus,26.58389,-24.59111
Acinonyx jubatus,27.27596,-23.86189
Acinonyx jubatus,26.62636,-24.57138
Acinonyx jubatus,27.40733,-23.83013
Acinonyx jubatus,27.26243,-23.85299
Acinonyx jubatus,26.58377,-24.5911
Acinonyx jubatus,26.52843,-24.62392
Acinonyx jubatus,26.5837,-24.59098
Acinonyx jubatus,26.52405,-24.61729
Acinonyx jubatus,27.24376,-23.86143
Acinonyx jubatus,26.59492,-24.59904
Acinonyx jubatus,27.38431,-23.61445
Acinonyx jubatus,26.59642,-24.58899
Acinonyx jubatus,26.58365,-24.59084
Acinonyx jubatus,26.58361,-24.59099
Acinonyx jubatus,27.40631,-23.7931
Acinonyx jubatus,27.28167,-23.81933
Acinonyx jubatus,26.5815,-24.59694
Acinonyx jubatus,27.37879,-23.97889
Acinonyx jubatus,26.58379,-24.59082
Acinonyx jubatus,26.58368,-24.5911
Acinonyx jubatus,26.58365,-24.59097
Acinonyx jubatus,26.58367,-24.59111
Acinonyx jubatus,27.17727,-23.54783
Acinonyx jubatus,26.5837,-24.59096
Acinonyx jubatus,26.58359,-24.59097
Acinonyx jubatus,26.58364,-24.59101
Acinonyx jubatus,26.5837,-24.59101
Acinonyx jubatus,26.58369,-24.59101
Acinonyx jubatus,26.58366,-24.59084
Acinonyx jubatus,26.58382,-24.59102
Acinonyx jubatus,26.58371,-24.59092
Acinonyx jubatus,26.584,-24.57312
Acinonyx jubatus,26.69123,-24.55379
Acinonyx jubatus,26.5606,-24.60537
Acinonyx jubatus,26.52592,-24.62536
Acinonyx jubatus,26.58366,-24.59102
Acinonyx jubatus,26.58367,-24.59095
Acinonyx jubatus,26.58367,-24.59094
Acinonyx jubatus,26.67924,-24.56415
Acinonyx jubatus,26.58363,-24.59098
Acinonyx jubatus,26.5443,-24.62362
Acinonyx jubatus,27.41034,-23.74184
Acinonyx jubatus,26.58392,-24.59084
Acinonyx jubatus,26.58384,-24.59081
Acinonyx jubatus,26.5837,-24.59098
Acinonyx jubatus,27.30427,-24.0296
Acinonyx jubatus,26.58365,-24.59068
Acinonyx jubatus,26.66717,-24.54202
Acinonyx jubatus,26.58381,-24.59094
Acinonyx jubatus,26.58369,-24.591
Acinonyx jubatus,26.58362,-24.59105
Acinonyx jubatus,26.58368,-24.591
Acinonyx jubatus,26.58373,-24.59094
Acinonyx jubatus,26.58351,-24.59088
Acinonyx jubatus,26.63382,-24.46062
Acinonyx jubatus,26.58369,-24.59101
Acinonyx jubatus,27.21017,-23.93651
Acinonyx jubatus,26.58363,-24.59102
Acinonyx jubatus,26.53826,-24.64315
Acinonyx jubatus,26.58367,-24.59105
Acinonyx jubatus,26.58362,-24.59096
Acinonyx jubatus,26.62082,-24.56073
Acinonyx jubatus,26.56638,-24.60418
Acinonyx jubatus,26.68615,-24.55775
Acinonyx jubatus,26.55107,-24.66193
Acinonyx jubatus,26.60844,-24.58313
Acinonyx jubatus,26.58372,-24.59099
Acinonyx jubatus,26.5798,-24.51059
Acinonyx jubatus,26.68608,-24.55841
Acinonyx jubatus,26.58365,-24.59095
Acinonyx jubatus,26.58375,-24.59103
Acinonyx jubatus,26.58373,-24.59102
Acinonyx jubatus,26.58363,-24.59105
Acinonyx jubatus,26.58371,-24.59107
Acinonyx jubatus,27.4692,-23.76642
Acinonyx jubatus,26.58354,-24.59135
Acinonyx jubatus,26.58359,-24.59098
Acinonyx jubatus,26.52776,-24.62365
Acinonyx jubatus,26.58366,-24.5909
Acinonyx jubatus,26.5838,-24.59087
Acinonyx jubatus,27.35912,-23.89151
Acinonyx jubatus,27.3322,-23.97033
Acinonyx jubatus,26.58363,-24.59101
Acinonyx jubatus,26.58376,-24.59097
Acinonyx jubatus,26.58389,-24.59061
Acinonyx jubatus,27.50919,-23.7997
Acinonyx jubatus,27.25142,-23.85622
Acinonyx jubatus,26.60353,-24.5987
Acinonyx jubatus,26.52037,-24.61563
Acinonyx jubatus,26.58382,-24.59079
Acinonyx jubatus,26.58367,-24.59104
Acinonyx jubatus,26.55623,-24.66283
Acinonyx jubatus,27.33613,-23.92716
Acinonyx jubatus,26.66946,-24.56709
Acinonyx jubatus,26.66562,-24.54367
Acinonyx jubatus,26.5837,-24.59091
Acinonyx jubatus,27.10697,-24.00122
Acinonyx jubatus,26.67855,-24.57112
Acinonyx jubatus,26.58366,-24.59101
Acinonyx jubatus,26.5838,-24.59102
Acinonyx jubatus,26.5837,-24.59108
Acinonyx jubatus,26.58376,-24.59101
Acinonyx jubatus,26.58361,-24.591
Acinonyx jubatus,26.58374,-24.59094
Acinonyx jubatus,26.66053,-24.55919
Acinonyx jubatus,26.58373,-24.59103
Acinonyx jubatus,26.70336,-24.54815
Acinonyx jubatus,26.69128,-24.55379
Acinonyx jubatus,26.58356,-24.59095
Acinonyx jubatus,26.58376,-24.59102
Acinonyx jubatus,26.58455,-24.53702
Acinonyx jubatus,26.55676,-24.65629
Acinonyx jubatus,26.68295,-24.5347
Acinonyx jubatus,26.5652,-24.58043
Acinonyx jubatus,26.58367,-24.5909
Acinonyx jubatus,26.60471,-24.58499
Acinonyx jubatus,26.58369,-24.59096
Acinonyx jubatus,26.63407,-24.46027
Acinonyx jubatus,26.61132,-24.54291
Acinonyx jubatus,26.58339,-24.59115
Acinonyx jubatus,26.5837,-24.59106
Acinonyx jubatus,26.5691,-24.52087
Acinonyx jubatus,26.58378,-24.59083
Acinonyx jubatus,26.58385,-24.59108
Acinonyx jubatus,26.58345,-24.59097
Acinonyx jubatus,26.58369,-24.591
Acinonyx jubatus,26.58368,-24.5909
Acinonyx jubatus,26.56176,-24.66595
Acinonyx jubatus,26.52963,-24.63984
Acinonyx jubatus,26.58365,-24.59097
Acinonyx jubatus,26.58362,-24.59098
Acinonyx jubatus,26.58364,-24.59103
Acinonyx jubatus,26.58354,-24.59101
Acinonyx jubatus,26.65717,-24.57158
Acinonyx jubatus,26.68181,-24.5655
Acinonyx jubatus,26.5838,-24.59073
Acinonyx jubatus,26.58381,-24.59089
Acinonyx jubatus,26.58363,-24.59093
Acinonyx jubatus,26.62789,-24.61309
Acinonyx jubatus,26.62743,-24.57224
Acinonyx jubatus,27.43993,-23.74247
Acinonyx jubatus,26.53526,-24.63639
Acinonyx jubatus,26.58381,-24.59096
Acinonyx jubatus,26.62557,-24.60216
Acinonyx jubatus,26.61536,-24.58015
Acinonyx jubatus,26.58359,-24.59095
Acinonyx jubatus,27.63033,-24.91816
Acinonyx jubatus,27.68289,-24.98974
Acinonyx jubatus,26.58372,-24.59106
Acinonyx jubatus,26.58353,-24.59104
Acinonyx jubatus,27.68517,-24.96123
Acinonyx jubatus,26.58357,-24.59048
Acinonyx jubatus,27.67994,-24.99356
Acinonyx jubatus,26.58381,-24.59082
Acinonyx jubatus,27.55473,-24.82382
Acinonyx jubatus,26.6844,-24.5633
Acinonyx jubatus,27.67392,-25.00469
Acinonyx jubatus,26.58395,-24.59125
Acinonyx jubatus,26.58331,-24.59099
Acinonyx jubatus,27.67938,-24.99164
Acinonyx jubatus,27.21005,-23.9238
Acinonyx jubatus,27.21756,-23.89283
Acinonyx jubatus,26.64932,-24.57726
Acinonyx jubatus,26.58383,-24.59083
Acinonyx jubatus,27.79334,-25.00015
Acinonyx jubatus,26.58374,-24.59097
Acinonyx jubatus,26.58366,-24.591
Acinonyx jubatus,27.25198,-24.80792
Acinonyx jubatus,26.58366,-24.5909
Acinonyx jubatus,26.64773,-24.56815
Acinonyx jubatus,27.25197,-24.80792
Acinonyx jubatus,26.58362,-24.59099
Acinonyx jubatus,26.58374,-24.59108
Acinonyx jubatus,26.60137,-24.5638
Acinonyx jubatus,27.17378,-24.59351
Acinonyx jubatus,26.58363,-24.5911
Acinonyx jubatus,27.78747,-24.97658
Acinonyx jubatus,27.67621,-24.95944
Acinonyx jubatus,27.77077,-24.97294
Acinonyx jubatus,27.68676,-24.98229
Acinonyx jubatus,26.58399,-24.59074
Acinonyx jubatus,26.58363,-24.59093
Acinonyx jubatus,26.54305,-24.64349
Acinonyx jubatus,26.58355,-24.59092
Acinonyx jubatus,26.58362,-24.59102
Acinonyx jubatus,26.58361,-24.59093
Acinonyx jubatus,26.54963,-24.64181
Acinonyx jubatus,26.64129,-24.60207
Acinonyx jubatus,26.58361,-24.59099
Acinonyx jubatus,26.58365,-24.59099
Acinonyx jubatus,26.68578,-24.55888
Acinonyx jubatus,26.58383,-24.5911
Acinonyx jubatus,26.58254,-24.59482
Acinonyx jubatus,26.58364,-24.59102
Acinonyx jubatus,26.64988,-24.57196
Acinonyx jubatus,26.55699,-24.66204
Acinonyx jubatus,26.98151,-24.87239
Acinonyx jubatus,26.53864,-24.62375
Acinonyx jubatus,26.58377,-24.59098
Acinonyx jubatus,26.58371,-24.59103
Acinonyx jubatus,27.33271,-24.65211
Acinonyx jubatus,26.51382,-24.61282
Acinonyx jubatus,26.63318,-24.4805
Acinonyx jubatus,27.2012,-24.82058
Acinonyx jubatus,26.58377,-24.59109
Acinonyx jubatus,26.58373,-24.59098
Acinonyx jubatus,26.58357,-24.59103
Acinonyx jubatus,26.5837,-24.59102
Acinonyx jubatus,26.58362,-24.591
Acinonyx jubatus,27.15817,-24.86616
Acinonyx jubatus,26.58359,-24.59095
Acinonyx jubatus,26.58366,-24.59099
Acinonyx jubatus,26.58365,-24.59103
Acinonyx jubatus,27.18761,-24.85037
Acinonyx jubatus,27.39291,-24.6766
Acinonyx jubatus,27.12551,-24.83446
Acinonyx jubatus,26.58352,-24.59108
Acinonyx jubatus,26.62654,-24.47026
Acinonyx jubatus,26.58377,-24.59098
Acinonyx jubatus,27.12309,-24.83309
Acinonyx jubatus,27.36665,-24.64801
Acinonyx jubatus,26.53025,-24.61871
Acinonyx jubatus,26.58351,-24.59095
Acinonyx jubatus,26.64237,-24.55052
Acinonyx jubatus,27.2017,-24.71108
Acinonyx jubatus,26.58372,-24.59111
Acinonyx jubatus,26.58357,-24.59104
Acinonyx jubatus,27.19916,-24.81379
Acinonyx jubatus,27.16897,-24.7294
Acinonyx jubatus,26.8214,-24.94407
Acinonyx jubatus,27.35713,-24.69853
Acinonyx jubatus,26.514,-24.61424
Acinonyx jubatus,27.20022,-24.79597
Acinonyx jubatus,26.58371,-24.59105
Acinonyx jubatus,27.36761,-24.70978
Acinonyx jubatus,26.5836,-24.59111
Acinonyx jubatus,26.58363,-24.59101
Acinonyx jubatus,27.60012,-24.88537
Acinonyx jubatus,26.58356,-24.59106
Acinonyx jubatus,26.63089,-24.58183
Acinonyx jubatus,26.58362,-24.59077
Acinonyx jubatus,26.64494,-24.56847
Acinonyx jubatus,26.5837,-24.59095
Acinonyx jubatus,26.58365,-24.59098
Acinonyx jubatus,26.5181,-24.61525
Acinonyx jubatus,26.58745,-24.59463
Acinonyx jubatus,27.23944,-24.62836
Acinonyx jubatus,26.53253,-24.62237
Acinonyx jubatus,27.69946,-24.99605
Acinonyx jubatus,26.62645,-24.5687
Acinonyx jubatus,26.58362,-24.59103
Acinonyx jubatus,27.34477,-24.71259
Acinonyx jubatus,27.20993,-24.64574
Acinonyx jubatus,26.54273,-24.62827
Acinonyx jubatus,26.66333,-24.55313
Acinonyx jubatus,26.77106,-24.49939
Acinonyx jubatus,26.71186,-24.94483
Acinonyx jubatus,27.11629,-24.85576
Acinonyx jubatus,26.58356,-24.59106
Acinonyx jubatus,27.35597,-24.70632
Acinonyx jubatus,26.68357,-24.57229
Acinonyx jubatus,26.64102,-24.49805
Acinonyx jubatus,26.58355,-24.59103
Acinonyx jubatus,27.22838,-24.74399
Acinonyx jubatus,27.35374,-24.7051
Acinonyx jubatus,26.65089,-24.56599
Acinonyx jubatus,26.65685,-24.56022
Acinonyx jubatus,26.66353,-24.55597
Acinonyx jubatus,26.5517,-24.61606
Acinonyx jubatus,27.13451,-24.67384
Acinonyx jubatus,26.58365,-24.59105
Acinonyx jubatus,26.62873,-24.57283
Acinonyx jubatus,26.55171,-24.61591
Acinonyx jubatus,26.58363,-24.59098
Acinonyx jubatus,26.58376,-24.5909
Acinonyx jubatus,26.58368,-24.59106
Acinonyx jubatus,26.61906,-24.60027
Acinonyx jubatus,26.61129,-24.54259
Acinonyx jubatus,26.58343,-24.59093
Acinonyx jubatus,26.58372,-24.59088
Acinonyx jubatus,26.58364,-24.591
Acinonyx jubatus,26.82831,-24.35563
Acinonyx jubatus,27.58972,-24.90637
Acinonyx jubatus,26.58366,-24.59086
Acinonyx jubatus,26.81057,-24.38766
Acinonyx jubatus,26.81176,-24.38712
Acinonyx jubatus,27.37564,-24.71076
Acinonyx jubatus,26.81518,-24.38462
Acinonyx jubatus,26.81485,-24.3718
Acinonyx jubatus,26.82076,-24.36289
Acinonyx jubatus,26.65666,-24.56072
Acinonyx jubatus,26.61527,-24.5552
Acinonyx jubatus,26.82119,-24.36345
Acinonyx jubatus,27.23711,-24.69369
Acinonyx jubatus,26.84702,-24.39282
Acinonyx jubatus,26.82072,-24.36557
Acinonyx jubatus,26.80743,-24.34237
Acinonyx jubatus,26.74066,-24.41427
Acinonyx jubatus,26.81987,-24.38248
Acinonyx jubatus,26.82003,-24.36068
Acinonyx jubatus,26.83747,-24.44646
Acinonyx jubatus,26.81913,-24.36147
Acinonyx jubatus,26.81824,-24.37098
Acinonyx jubatus,26.80916,-24.38906
Acinonyx jubatus,26.82783,-24.38561
Acinonyx jubatus,26.81766,-24.3854
Acinonyx jubatus,26.58413,-24.59107
Acinonyx jubatus,26.84777,-24.34705
Acinonyx jubatus,26.82609,-24.37641
Acinonyx jubatus,26.77701,-24.31574
Acinonyx jubatus,26.58715,-24.5906
Acinonyx jubatus,26.62875,-24.57283
Acinonyx jubatus,26.82257,-24.36226
Acinonyx jubatus,26.53317,-24.62523
Acinonyx jubatus,26.65471,-24.59865
Acinonyx jubatus,26.82145,-24.37368
Acinonyx jubatus,26.81699,-24.37663
Acinonyx jubatus,26.82001,-24.36344
Acinonyx jubatus,26.76413,-24.4559
Acinonyx jubatus,26.65718,-24.57166
Acinonyx jubatus,26.62082,-24.56125
Acinonyx jubatus,26.58359,-24.59104
Acinonyx jubatus,26.58356,-24.59095
Acinonyx jubatus,26.5837,-24.59105
Acinonyx jubatus,26.58003,-24.5113
Acinonyx jubatus,26.58371,-24.59099
Acinonyx jubatus,26.58369,-24.59101
Acinonyx jubatus,26.59769,-24.53743
Acinonyx jubatus,26.58367,-24.591
Acinonyx jubatus,26.58359,-24.59096
Acinonyx jubatus,26.58369,-24.59102
Acinonyx jubatus,26.58374,-24.59092
Acinonyx jubatus,27.35375,-24.70511
Acinonyx jubatus,26.5835,-24.59085
Acinonyx jubatus,26.62821,-24.60324
Acinonyx jubatus,26.58356,-24.59099
Acinonyx jubatus,26.58364,-24.591
Acinonyx jubatus,27.35186,-24.64888
Acinonyx jubatus,26.58381,-24.59085
Acinonyx jubatus,26.58375,-24.59105
Acinonyx jubatus,26.57322,-24.59956
Acinonyx jubatus,26.58372,-24.59091
Acinonyx jubatus,26.58373,-24.59092
Acinonyx jubatus,26.58392,-24.59078
Acinonyx jubatus,26.67923,-24.56986
Acinonyx jubatus,26.58358,-24.591
Acinonyx jubatus,26.58354,-24.59102
Acinonyx jubatus,26.65657,-24.56192
Acinonyx jubatus,26.5836,-24.59101
Acinonyx jubatus,26.58364,-24.59105
Acinonyx jubatus,26.5836,-24.59091
Acinonyx jubatus,26.58392,-24.59084
Acinonyx jubatus,26.58365,-24.591
Acinonyx jubatus,26.66396,-24.58965
Acinonyx jubatus,26.58555,-24.59326
Acinonyx jubatus,26.58363,-24.591
Acinonyx jubatus,26.58356,-24.59106
Acinonyx jubatus,26.58401,-24.59115
Acinonyx jubatus,26.82398,-24.35953
Acinonyx jubatus,26.81981,-24.36857
Acinonyx jubatus,26.82001,-24.37632
Acinonyx jubatus,26.82405,-24.36413
Acinonyx jubatus,26.58366,-24.59099
Acinonyx jubatus,26.58365,-24.59098
Acinonyx jubatus,26.81738,-24.3766
Acinonyx jubatus,26.58362,-24.59098
Acinonyx jubatus,26.58367,-24.59094
Acinonyx jubatus,26.81574,-24.38366
Acinonyx jubatus,26.81989,-24.36169
Acinonyx jubatus,26.82104,-24.36764
Acinonyx jubatus,26.80885,-24.39097
Acinonyx jubatus,26.81637,-24.38407
Acinonyx jubatus,26.58363,-24.59098
Acinonyx jubatus,26.80391,-24.40284
Acinonyx jubatus,26.51371,-24.60616
Acinonyx jubatus,26.58368,-24.59104
Acinonyx jubatus,26.65882,-24.56286
Acinonyx jubatus,26.58363,-24.591
Acinonyx jubatus,26.7657,-24.45503
Acinonyx jubatus,26.84245,-24.40829
Acinonyx jubatus,26.58375,-24.59108
Acinonyx jubatus,26.81905,-24.38134
Acinonyx jubatus,26.58377,-24.59098
Acinonyx jubatus,26.58379,-24.59099
Acinonyx jubatus,26.58347,-24.59087
Acinonyx jubatus,26.59615,-24.54152
Acinonyx jubatus,26.58361,-24.59098
Acinonyx jubatus,26.6036,-24.5355
Acinonyx jubatus,26.58359,-24.59082
Acinonyx jubatus,26.58366,-24.59087
Acinonyx jubatus,26.58369,-24.59107
Acinonyx jubatus,26.58376,-24.59106
Acinonyx jubatus,26.58354,-24.59094
Acinonyx jubatus,26.58362,-24.59095
Acinonyx jubatus,26.58381,-24.59081
Acinonyx jubatus,26.58374,-24.59104
Acinonyx jubatus,26.5839,-24.59107
Acinonyx jubatus,26.58362,-24.59093
Acinonyx jubatus,26.58359,-24.59093
Acinonyx jubatus,26.58362,-24.59092
Acinonyx jubatus,26.58384,-24.59097
Acinonyx jubatus,26.59515,-24.57581
Acinonyx jubatus,26.65667,-24.56014
Acinonyx jubatus,26.60367,-24.59851
Acinonyx jubatus,26.52887,-24.61704
Acinonyx jubatus,26.58362,-24.59092
Acinonyx jubatus,26.58358,-24.59088
Acinonyx jubatus,26.58363,-24.59095
Acinonyx jubatus,26.58376,-24.59099
Acinonyx jubatus,26.5837,-24.59103
Acinonyx jubatus,26.53901,-24.64666
Acinonyx jubatus,26.58306,-24.59088
Acinonyx jubatus,26.58378,-24.591
Acinonyx jubatus,26.58372,-24.59099
Acinonyx jubatus,26.58358,-24.59101
Acinonyx jubatus,26.58351,-24.59059
Acinonyx jubatus,26.60552,-24.53574
Acinonyx jubatus,26.61155,-24.57812
Acinonyx jubatus,26.58349,-24.59103
Acinonyx jubatus,26.59308,-24.58109
Acinonyx jubatus,26.58391,-24.59113
Acinonyx jubatus,26.58366,-24.59092
Acinonyx jubatus,26.58374,-24.5909
Acinonyx jubatus,26.58361,-24.59099
Acinonyx jubatus,27.59669,-24.88865
Acinonyx jubatus,27.70622,-25.00664
Acinonyx jubatus,26.68785,-24.56112
Acinonyx jubatus,27.68267,-24.98915
Acinonyx jubatus,27.67933,-24.99287
Acinonyx jubatus,26.60296,-24.60023
Acinonyx jubatus,27.57556,-24.89838
Acinonyx jubatus,26.53948,-24.6366
Acinonyx jubatus,26.56624,-24.60387
Acinonyx jubatus,27.54555,-24.79141
Acinonyx jubatus,26.53616,-24.62173
Acinonyx jubatus,26.58366,-24.59098
Acinonyx jubatus,26.58357,-24.59094
Acinonyx jubatus,26.58375,-24.59103
Acinonyx jubatus,27.68677,-24.99702
Acinonyx jubatus,26.64437,-24.58394
Acinonyx jubatus,26.58362,-24.59108
Acinonyx jubatus,26.58376,-24.59106
Acinonyx jubatus,27.78146,-24.97342
Acinonyx jubatus,27.68103,-25.00047
Acinonyx jubatus,26.56133,-24.66725
Acinonyx jubatus,26.66998,-24.40267
Acinonyx jubatus,27.22854,-24.70961
Acinonyx jubatus,27.2378,-24.67395
Acinonyx jubatus,26.67022,-24.54486
Acinonyx jubatus,27.68538,-24.99655
Acinonyx jubatus,26.61148,-24.54216
Acinonyx jubatus,27.70188,-24.9958
Acinonyx jubatus,26.66349,-24.54305
Acinonyx jubatus,27.80721,-24.99055
Acinonyx jubatus,26.66537,-24.54704
Acinonyx jubatus,27.68073,-24.99193
Acinonyx jubatus,26.58756,-24.59256
Acinonyx jubatus,27.25197,-24.80793
Acinonyx jubatus,27.22416,-24.62022
Acinonyx jubatus,27.25211,-24.80795
Acinonyx jubatus,27.22994,-24.70064
Acinonyx jubatus,27.12719,-24.85242
Acinonyx jubatus,27.08706,-24.66963
Acinonyx jubatus,26.59489,-24.5964
Acinonyx jubatus,27.12331,-24.83322
Acinonyx jubatus,27.22967,-24.8341
Acinonyx jubatus,26.5839,-24.59072
Acinonyx jubatus,27.05227,-24.81535
Acinonyx jubatus,26.54738,-24.59543
Acinonyx jubatus,27.20027,-24.79581
Acinonyx jubatus,26.6633,-24.54309
Acinonyx jubatus,27.14216,-24.66615
Acinonyx jubatus,26.58369,-24.59098
Acinonyx jubatus,27.34479,-24.71257
Acinonyx jubatus,26.58362,-24.59106
Acinonyx jubatus,27.12807,-24.65518
Acinonyx jubatus,26.63912,-24.54996
Acinonyx jubatus,26.61142,-24.54284
Acinonyx jubatus,27.11142,-24.79807
Acinonyx jubatus,27.34562,-24.69768
Acinonyx jubatus,27.08408,-24.75278
Acinonyx jubatus,26.53844,-24.62389
Acinonyx jubatus,26.58371,-24.59103
Acinonyx jubatus,26.58355,-24.59096
Acinonyx jubatus,26.58394,-24.59169
Acinonyx jubatus,26.93171,-24.93939
Acinonyx jubatus,26.58364,-24.59098
Acinonyx jubatus,26.58367,-24.591
Acinonyx jubatus,26.58368,-24.59096
Acinonyx jubatus,26.58367,-24.59097
Acinonyx jubatus,26.58365,-24.591
Acinonyx jubatus,27.20128,-24.82013
Acinonyx jubatus,26.58381,-24.59103
Acinonyx jubatus,26.58331,-24.59119
Acinonyx jubatus,26.5838,-24.59084
Acinonyx jubatus,26.58358,-24.59092
Acinonyx jubatus,27.15911,-24.73845
Acinonyx jubatus,27.35958,-24.69377
Acinonyx jubatus,26.6117,-24.54209
Acinonyx jubatus,26.66262,-24.54293
Acinonyx jubatus,27.25209,-24.80801
Acinonyx jubatus,27.18232,-24.72039
Acinonyx jubatus,26.54411,-24.63218
Acinonyx jubatus,26.66657,-24.57135
Acinonyx jubatus,27.19818,-24.81739
Acinonyx jubatus,26.66421,-24.39704
Acinonyx jubatus,27.22354,-24.70537
Acinonyx jubatus,26.67305,-24.53994
Acinonyx jubatus,27.0871,-24.84562
Acinonyx jubatus,26.63142,-24.58002
Acinonyx jubatus,26.5869,-24.57737
Acinonyx jubatus,26.74763,-24.95229
Acinonyx jubatus,27.14682,-24.85838
Acinonyx jubatus,26.60824,-24.5943
Acinonyx jubatus,27.12958,-24.65578
Acinonyx jubatus,27.32394,-24.65396
Acinonyx jubatus,26.62008,-24.56987
Acinonyx jubatus,26.68351,-24.53825
Acinonyx jubatus,27.41939,-24.72115
Acinonyx jubatus,27.12687,-24.78038
Acinonyx jubatus,26.52805,-24.6224
Acinonyx jubatus,27.07145,-24.74784
Acinonyx jubatus,26.91391,-25.06354
