Species,Lon,Lat
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.91723,3.32567
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.91723,3.32567
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.91723,3.32567
Artibeus planirostris,-73.91723,3.32567
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.55605,4.26866
Artibeus planirostris,-73.55605,4.26866
Artibeus planirostris,-63.16667,-17.78333
Artibeus planirostris,-63.05,-17.96667
Artibeus planirostris,-63.16667,-17.78333
Artibeus planirostris,-63.16667,-17.78333
Artibeus planirostris,-63.05,-17.96667
Artibeus planirostris,-63.16667,-17.78333
Artibeus planirostris,-63.05,-17.96667
Artibeus planirostris,-63.16667,-17.78333
Artibeus planirostris,-63.16667,-17.78333
Artibeus planirostris,-63.05,-17.96667
Artibeus planirostris,-63.16667,-17.78333
Artibeus planirostris,-63.16667,-17.78333
Artibeus planirostris,-63.16667,-17.78333
Artibeus planirostris,-63.16667,-17.78333
Artibeus planirostris,-63.16667,-17.78333
Artibeus planirostris,-63.16667,-17.78333
Artibeus planirostris,-63.16667,-17.78333
Artibeus planirostris,-63.05,-17.96667
Artibeus planirostris,-63.16667,-17.78333
Artibeus planirostris,-63.05,-17.96667
Artibeus planirostris,-63.16667,-17.78333
Artibeus planirostris,-63.05,-17.96667
Artibeus planirostris,-63.16667,-17.91667
Artibeus planirostris,-63.05,-17.96667
Artibeus planirostris,-63.05,-17.96667
Artibeus planirostris,-63.283333,-17.733333
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-42.699167,-9.015556
Artibeus planirostris,-42.699167,-9.015556
Artibeus planirostris,-42.699167,-9.015556
Artibeus planirostris,-42.699167,-9.015556
Artibeus planirostris,-63.23333,-17.8
Artibeus planirostris,-63.11667,-17.88333
Artibeus planirostris,-63.23333,-17.8
Artibeus planirostris,-63.11667,-17.88333
Artibeus planirostris,-63.23333,-17.8
Artibeus planirostris,-63.23333,-17.8
Artibeus planirostris,-63.23333,-17.8
Artibeus planirostris,-63.23333,-17.8
Artibeus planirostris,-63.23333,-17.8
Artibeus planirostris,-63.23333,-17.8
Artibeus planirostris,-63.23333,-17.8
Artibeus planirostris,-62.75,-17.2
Artibeus planirostris,-63.283333,-17.733333
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93057,3.34609
Artibeus planirostris,-73.93057,3.34609
Artibeus planirostris,-73.93057,3.34609
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93057,3.34609
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93057,3.34609
Artibeus planirostris,-73.93057,3.34609
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-63.23333,-17.8
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.90891,3.2831
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-73.93771,3.37618
Artibeus planirostris,-74.9886,6.11361
Artibeus planirostris,-78.083336,-6.833333
Artibeus planirostris,-78.083336,-6.833333
Artibeus planirostris,-78.083336,-6.833333
Artibeus planirostris,-78.083336,-6.833333
Artibeus planirostris,-78.083336,-6.833333
Artibeus planirostris,-77.80619,-6.833333
Artibeus planirostris,-77.80619,-6.833333
Artibeus planirostris,-77.80619,-6.833333
Artibeus planirostris,-77.80619,-6.833333
Artibeus planirostris,-78.099998,-5.933333
Artibeus planirostris,-78.099998,-5.933333
Artibeus planirostris,-77.916664,-5.966667
Artibeus planirostris,-78.099998,-5.933333
Artibeus planirostris,-78.099998,-5.933333
Artibeus planirostris,-77.913002,-6.82783
Artibeus planirostris,-78.86412,-5.172
Artibeus planirostris,-63.16667,-17.78333
Artibeus planirostris,-63.16667,-17.78333
Artibeus planirostris,-63.16667,-17.78333
Artibeus planirostris,-63.7,-17.466667
Artibeus planirostris,-63.7,-17.46667
Artibeus planirostris,-73.9387,3.31638
Artibeus planirostris,-73.9387,3.31638
Artibeus planirostris,-73.926527,3.340228
Artibeus planirostris,-73.926527,3.340228
Artibeus planirostris,-73.926527,3.340228
Artibeus planirostris,-73.926527,3.340228
Artibeus planirostris,-73.926527,3.340228
Artibeus planirostris,-63.55,-17
Artibeus planirostris,-63.55,-17
Artibeus planirostris,-63.55,-17
Artibeus planirostris,-57.617378,-22.410879
Artibeus planirostris,-66.183333,-14.483333
Artibeus planirostris,-65.184525,-26.622566
Artibeus planirostris,-65.184525,-26.622566
Artibeus planirostris,-65.184525,-26.622566
Artibeus planirostris,-73.73,-12.65
Artibeus planirostris,-73.73,-12.65
Artibeus planirostris,-73.73,-12.65
Artibeus planirostris,-73.73,-12.65
Artibeus planirostris,-73.73,-12.65
Artibeus planirostris,-66.033333,-10.566667
Artibeus planirostris,-66.033333,-10.566667
Artibeus planirostris,-68.35,-12.233333
Artibeus planirostris,-68.35,-12.233333
Artibeus planirostris,-68.35,-12.233333
Artibeus planirostris,-68.35,-12.233333
Artibeus planirostris,-68.58333,-12.38333
Artibeus planirostris,-68.58333,-12.38333
Artibeus planirostris,-68.58333,-12.38333
Artibeus planirostris,-68.58333,-12.38333
Artibeus planirostris,-68.58333,-12.38333
Artibeus planirostris,-66.3,-10.57
Artibeus planirostris,-66.12,-11.1
Artibeus planirostris,-68.35,-12.23
Artibeus planirostris,-66.3,-10.57
Artibeus planirostris,-66.12,-11.1
Artibeus planirostris,-68.35,-12.23
Artibeus planirostris,-66.12,-11.1
Artibeus planirostris,-68.35,-12.23
Artibeus planirostris,-66.12,-11.1
Artibeus planirostris,-67.12,-11.23
Artibeus planirostris,-66.12,-11.1
Artibeus planirostris,-60.880001,-14.53
Artibeus planirostris,-68.233333,-12.133333
Artibeus planirostris,-68.233333,-12.133333
Artibeus planirostris,-68.233333,-12.133333
Artibeus planirostris,-68.233333,-12.133333
Artibeus planirostris,-68.233333,-12.133333
Artibeus planirostris,-68.233333,-12.133333
Artibeus planirostris,-68.233333,-12.133333
Artibeus planirostris,-67.333333,-11.266667
Artibeus planirostris,-67.133333,-11.233333
Artibeus planirostris,-67.133333,-11.233333
Artibeus planirostris,-67.133333,-11.233333
Artibeus planirostris,-67.133333,-11.233333
Artibeus planirostris,-67.133333,-11.233333
Artibeus planirostris,-67.133333,-11.233333
Artibeus planirostris,-67.133333,-11.233333
Artibeus planirostris,-67.133333,-11.233333
Artibeus planirostris,-67.133333,-11.233333
Artibeus planirostris,-67.133333,-11.233333
Artibeus planirostris,-67.133333,-11.233333
Artibeus planirostris,-67,-12.333333
Artibeus planirostris,-68.35,-12.233333
Artibeus planirostris,-68.35,-12.233333
Artibeus planirostris,-42.699167,-9.015556
Artibeus planirostris,-42.699167,-9.015556
Artibeus planirostris,-67.56667,-11.43333
Artibeus planirostris,-67.21667,-11.4
Artibeus planirostris,-67.21667,-11.4
Artibeus planirostris,-68.4,-12.21667
Artibeus planirostris,-68.58333,-12.38333
Artibeus planirostris,-67.21667,-11.4
Artibeus planirostris,-67.21667,-11.4
Artibeus planirostris,-68.4,-12.21667
Artibeus planirostris,-68.58333,-12.38333
Artibeus planirostris,-67.21667,-11.4
Artibeus planirostris,-66.66667,-11.2
Artibeus planirostris,-67.21667,-11.4
Artibeus planirostris,-68.58333,-12.38333
Artibeus planirostris,-67.21667,-11.4
Artibeus planirostris,-68.35,-12.23
Artibeus planirostris,-68.24,-12.13
Artibeus planirostris,-69.13,-11.24
Artibeus planirostris,-69.13,-11.24
Artibeus planirostris,-69.13,-11.24
Artibeus planirostris,-69.13,-11.24
Artibeus planirostris,-68.24,-12.13
Artibeus planirostris,-67.34,-11.26
Artibeus planirostris,-67.34,-11.26
Artibeus planirostris,-69.13,-11.24
Artibeus planirostris,-69.13,-11.24
Artibeus planirostris,-68.24,-12.13
Artibeus planirostris,-69.13,-11.24
Artibeus planirostris,-69.13,-11.24
Artibeus planirostris,-69.13,-11.24
Artibeus planirostris,-68.35,-12.23
Artibeus planirostris,-68.24,-12.13
Artibeus planirostris,-69.13,-11.24
Artibeus planirostris,-69.13,-11.24
Artibeus planirostris,-42.699167,-9.015556
Artibeus planirostris,-42.699167,-9.015556
Artibeus planirostris,-42.699167,-9.015556
Artibeus planirostris,-42.699167,-9.015556
Artibeus planirostris,-57.125861,-25.338627
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-76.436681,-0.257147
Artibeus planirostris,-66.349998,-14.85
Artibeus planirostris,-66.349998,-14.85
Artibeus planirostris,-64.422736,-23.864043
Artibeus planirostris,-64.422736,-23.864043
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-63.71667,-17.35
Artibeus planirostris,-66.349998,-14.85
Artibeus planirostris,-66.349998,-14.85
Artibeus planirostris,-66.349998,-14.85
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-71.366699,-12.5
Artibeus planirostris,-63.366667,-17.366667
Artibeus planirostris,-66.216667,-14.516667
Artibeus planirostris,-66.216667,-14.516667
Artibeus planirostris,-66.216667,-14.516667
Artibeus planirostris,-66.216667,-14.516667
Artibeus planirostris,-66.216667,-14.516667
Artibeus planirostris,-62.416667,-16.366667
Artibeus planirostris,-62.416667,-16.366667
Artibeus planirostris,-62.416667,-16.366667
Artibeus planirostris,-66.166667,-14.516667
Artibeus planirostris,-66.166667,-14.516667
Artibeus planirostris,-66.166667,-14.516667
Artibeus planirostris,-66.166667,-14.516667
Artibeus planirostris,-66.166667,-14.516667
Artibeus planirostris,-66.166667,-14.516667
Artibeus planirostris,-66.166667,-14.516667
Artibeus planirostris,-63,-17.45
Artibeus planirostris,-63,-17.45
Artibeus planirostris,-63,-17.45
Artibeus planirostris,-63,-17.45
Artibeus planirostris,-63.63333,-17.7
Artibeus planirostris,-66.18333,-14.63333
Artibeus planirostris,-66.18333,-14.63333
Artibeus planirostris,-66.3,-14.63333
Artibeus planirostris,-66.18333,-14.63333
Artibeus planirostris,-66.18333,-14.63333
Artibeus planirostris,-61.05,-17.35
Artibeus planirostris,-66.18333,-14.63333
Artibeus planirostris,-66.18333,-14.63333
Artibeus planirostris,-63.63333,-17.7
Artibeus planirostris,-66.3,-14.63333
Artibeus planirostris,-63.63333,-17.7
Artibeus planirostris,-63.63333,-17.7
Artibeus planirostris,-66.18333,-14.63333
Artibeus planirostris,-66.17,-14.51
Artibeus planirostris,-66.21,-14.51
Artibeus planirostris,-66.42,-16.36
Artibeus planirostris,-62.7,-16.6
Artibeus planirostris,-66.21,-14.51
Artibeus planirostris,-66.21,-14.51
Artibeus planirostris,-66.17,-14.51
Artibeus planirostris,-62.42,-16.36
Artibeus planirostris,-66.17,-14.51
Artibeus planirostris,-66.17,-14.51
Artibeus planirostris,-66.21,-14.51
Artibeus planirostris,-62.42,-16.36
Artibeus planirostris,-66.17,-14.51
Artibeus planirostris,-66.17,-14.51
Artibeus planirostris,-66.21,-14.51
Artibeus planirostris,-67.17,-14.51
Artibeus planirostris,-66.21,-14.51
Artibeus planirostris,-66.17,-14.51
Artibeus planirostris,-66.17,-14.51
Artibeus planirostris,-67,-12.333333
Artibeus planirostris,-67,-12.333333
Artibeus planirostris,-67.38333,-13.91667
Artibeus planirostris,-66.86667,-12.53333
Artibeus planirostris,-63.83333,-17.31667
Artibeus planirostris,-63.83333,-17.31667
Artibeus planirostris,-67.1,-12.34
Artibeus planirostris,-67.32,-14.16
Artibeus planirostris,-67.32,-14.16
Artibeus planirostris,-67,-12.34
Artibeus planirostris,-67.1,-12.34
Artibeus planirostris,-66.349998,-14.85
Artibeus planirostris,-66.169998,-14.85
Artibeus planirostris,-66.169998,-14.85
Artibeus planirostris,-66.169998,-14.85
Artibeus planirostris,-66.169998,-14.85
Artibeus planirostris,-71.333336,-13.133333
Artibeus planirostris,-71.333336,-13.133333
Artibeus planirostris,-57.471507,-22.650116
Artibeus planirostris,-57.471507,-22.650116
Artibeus planirostris,-57.471507,-22.650116
Artibeus planirostris,-57.471507,-22.650116
Artibeus planirostris,-57.471507,-22.650116
Artibeus planirostris,-57.009538,-23.052119
Artibeus planirostris,-57.009538,-23.052119
Artibeus planirostris,-57.471507,-22.650116
Artibeus planirostris,-57.009538,-23.052119
Artibeus planirostris,-57.009538,-23.052119
Artibeus planirostris,-57.009538,-23.052119
Artibeus planirostris,-64.526849,-22.6889
Artibeus planirostris,-64.526849,-22.6889
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-71.25,-12.9333
Artibeus planirostris,-61.05,-17.35
Artibeus planirostris,-75.878,8.753
Artibeus planirostris,-66.17,0.83
Artibeus planirostris,-71.387626,-12.849127
Artibeus planirostris,-73.04844,-12.64814
Artibeus planirostris,-73.04844,-12.64814
Artibeus planirostris,-69.07289,-12.6
Artibeus planirostris,-73.04844,-12.64814
Artibeus planirostris,-73.04844,-12.64814
Artibeus planirostris,-73.04844,-12.64814
Artibeus planirostris,-69.07289,-12.6
Artibeus planirostris,-71.387626,-12.849127
Artibeus planirostris,-71.387626,-12.849127
Artibeus planirostris,-69.07289,-12.6
Artibeus planirostris,-69.07289,-12.6
Artibeus planirostris,-71.387626,-12.849127
Artibeus planirostris,-71.387626,-12.849127
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-62.25,-16.333333
Artibeus planirostris,-62.25,-16.333333
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-69.07289,-12.6
Artibeus planirostris,-69.07289,-12.6
Artibeus planirostris,-69.07289,-12.6
Artibeus planirostris,-69.07289,-12.6
Artibeus planirostris,-69.07289,-12.6
Artibeus planirostris,-59.366667,-18.183333
Artibeus planirostris,-59.366667,-18.183333
Artibeus planirostris,-59.366667,-18.183333
Artibeus planirostris,-59.366667,-18.183333
Artibeus planirostris,-59.366667,-18.183333
Artibeus planirostris,-59.366667,-18.183333
Artibeus planirostris,-59.366667,-18.183333
Artibeus planirostris,-59.366667,-18.183333
Artibeus planirostris,-59.366667,-18.183333
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-72.706,-3.199
Artibeus planirostris,-66.849998,-14.82
Artibeus planirostris,-66.849998,-14.82
Artibeus planirostris,-66.849998,-14.82
Artibeus planirostris,-66.849998,-14.82
Artibeus planirostris,-66.849998,-14.82
Artibeus planirostris,-66.849998,-14.82
Artibeus planirostris,-66.849998,-14.82
Artibeus planirostris,-66.849998,-14.82
Artibeus planirostris,-63.116667,-17.533333
Artibeus planirostris,-63.133333,-16.466667
Artibeus planirostris,-63.133333,-16.466667
Artibeus planirostris,-63.133333,-16.466667
Artibeus planirostris,-63.233333,-16.783333
Artibeus planirostris,-66.14,-16.47
Artibeus planirostris,-63.11,-17.54
Artibeus planirostris,-66.14,-16.47
Artibeus planirostris,-66.14,-16.47
Artibeus planirostris,-63.233333,-16.783333
Artibeus planirostris,-63.233333,-16.783333
Artibeus planirostris,-63.233333,-16.783333
Artibeus planirostris,-66.533333,-14.516667
Artibeus planirostris,-66.533333,-14.516667
Artibeus planirostris,-66.533333,-14.516667
Artibeus planirostris,-66.533333,-14.516667
Artibeus planirostris,-66.533333,-14.516667
Artibeus planirostris,-66.533333,-14.516667
Artibeus planirostris,-66.533333,-14.516667
Artibeus planirostris,-64.433333,-14.5
Artibeus planirostris,-64.433333,-14.5
Artibeus planirostris,-64.433333,-14.5
Artibeus planirostris,-59.75,-18.33333
Artibeus planirostris,-59.75,-18.33333
Artibeus planirostris,-62.11667,-18.46667
Artibeus planirostris,-59.45,-18.2
Artibeus planirostris,-59.45,-18.2
Artibeus planirostris,-63.817424,-22.339681
Artibeus planirostris,-66,0.5
Artibeus planirostris,-66,0.5
Artibeus planirostris,-66,0.5
Artibeus planirostris,-66,0.5
Artibeus planirostris,-66,0.5
Artibeus planirostris,-73.612778,3.459444
Artibeus planirostris,-73.612778,3.459444
Artibeus planirostris,-73.4441,3.32039
Artibeus planirostris,-73.4441,3.32039
Artibeus planirostris,-73.4441,3.32039
Artibeus planirostris,-73.4441,3.32039
Artibeus planirostris,-69.07289,-12.6
Artibeus planirostris,-69.07289,-12.6
Artibeus planirostris,-69.07289,-12.6
Artibeus planirostris,-69.07289,-12.6
Artibeus planirostris,-69.07289,-12.6
Artibeus planirostris,-69.07289,-12.6
Artibeus planirostris,-69.07289,-12.6
Artibeus planirostris,-71.6,18.125
Artibeus planirostris,-71.533814,18.204792
Artibeus planirostris,-71.533814,18.204792
Artibeus planirostris,-71.533814,18.204792
Artibeus planirostris,-71.66815,18.332167
Artibeus planirostris,-71.66815,18.332167
Artibeus planirostris,-71.66815,18.332167
Artibeus planirostris,-69.07289,-12.6
Artibeus planirostris,-62.68,-16.6
Artibeus planirostris,-62.68,-16.6
Artibeus planirostris,-62.68,-16.6
Artibeus planirostris,-62.68,-16.6
Artibeus planirostris,-62.68,-16.6
Artibeus planirostris,-62.68,-16.6
Artibeus planirostris,-73.0502,3.96541
Artibeus planirostris,-73.0502,3.96541
Artibeus planirostris,-64.216667,-14.533333
Artibeus planirostris,-64.216667,-14.533333
Artibeus planirostris,-64.216667,-14.533333
Artibeus planirostris,-64.216667,-14.533333
Artibeus planirostris,-64.216667,-14.533333
Artibeus planirostris,-64.216667,-14.533333
Artibeus planirostris,-64.216667,-14.533333
Artibeus planirostris,-64.216667,-14.533333
Artibeus planirostris,-64.216667,-14.533333
Artibeus planirostris,-64.216667,-14.533333
Artibeus planirostris,-76.879723,0.088889
Artibeus planirostris,-76.879723,0.088889
Artibeus planirostris,-76.879723,0.088889
Artibeus planirostris,-66.349998,-14.85
Artibeus planirostris,-66.349998,-14.85
Artibeus planirostris,-75.48333,-0.55
Artibeus planirostris,-75.48333,-0.55
Artibeus planirostris,-75.48333,-0.55
Artibeus planirostris,-75.48333,-0.55
Artibeus planirostris,-75.48333,-0.55
Artibeus planirostris,-75.48333,-0.55
Artibeus planirostris,-75.48333,-0.55
Artibeus planirostris,-75.48333,-0.55
Artibeus planirostris,-75.48333,-0.55
Artibeus planirostris,-75.48333,-0.55
Artibeus planirostris,-75.48333,-0.55
Artibeus planirostris,-76.874168,-0.086111
Artibeus planirostris,-76.874168,-0.086111
Artibeus planirostris,-71.25,-12.933333
Artibeus planirostris,-71.25,-12.933333
Artibeus planirostris,-75.883331,-0.260555
Artibeus planirostris,-61.266667,10.708197
Artibeus planirostris,-61.266667,10.708197
Artibeus planirostris,-61.266667,10.708197
Artibeus planirostris,-61.266667,10.708197
Artibeus planirostris,-61.266667,10.708197
Artibeus planirostris,-61.266667,10.708197
Artibeus planirostris,-61.266667,10.708197
Artibeus planirostris,-61.266667,10.751845
Artibeus planirostris,-61.266667,10.751845
Artibeus planirostris,-61.266667,10.751845
Artibeus planirostris,-61.266667,10.751845
Artibeus planirostris,-60.79028,11.191784
Artibeus planirostris,-60.79028,11.191784
Artibeus planirostris,-60.79028,11.191784
Artibeus planirostris,-60.79028,11.191784
Artibeus planirostris,-60.79028,11.191784
Artibeus planirostris,-60.79028,11.191784
Artibeus planirostris,-60.79028,11.191784
Artibeus planirostris,-60.79028,11.191784
Artibeus planirostris,-60.79028,11.191784
Artibeus planirostris,-60.79028,11.191784
Artibeus planirostris,-60.79028,11.191784
Artibeus planirostris,-60.79028,11.191784
Artibeus planirostris,-60.79028,11.191784
Artibeus planirostris,-92.671196,37.10667
Artibeus planirostris,-60.79028,11.191784
Artibeus planirostris,-60.79028,11.191784
Artibeus planirostris,-60.79028,11.191784
Artibeus planirostris,-60.79028,11.191784
Artibeus planirostris,-60.79028,11.191784
Artibeus planirostris,-60.79028,11.191784
Artibeus planirostris,-66.349998,-14.85
Artibeus planirostris,-66.349998,-14.85
Artibeus planirostris,-66.349998,-14.85
Artibeus planirostris,-66.349998,-14.85
Artibeus planirostris,-63.669998,-17.08
Artibeus planirostris,-62.68,-16.6
Artibeus planirostris,-71.25,-12.933333
Artibeus planirostris,-71.25,-12.933333
Artibeus planirostris,-71.25,-12.933333
Artibeus planirostris,-71.25,-12.933333
Artibeus planirostris,-75.48333,-0.55
Artibeus planirostris,-71.25,-12.933333
Artibeus planirostris,-77.316666,-0.5
Artibeus planirostris,-77.316666,-0.5
Artibeus planirostris,-77.316666,-0.5
Artibeus planirostris,-77.316666,-0.5
Artibeus planirostris,-77.316666,-0.5
Artibeus planirostris,-77.316666,-0.5
Artibeus planirostris,-77.316666,-0.5
Artibeus planirostris,-77.316666,-0.5
Artibeus planirostris,-71.25,-12.933333
Artibeus planirostris,-75.26667,-0.633333
Artibeus planirostris,-75.26667,-0.633333
Artibeus planirostris,-77.008331,-0.426667
Artibeus planirostris,-77.008331,-0.426667
Artibeus planirostris,-77.008331,-0.426667
Artibeus planirostris,-77.008331,-0.426667
Artibeus planirostris,-77.008331,-0.426667
Artibeus planirostris,-71.25,-12.933333
Artibeus planirostris,-71.25,-12.933333
Artibeus planirostris,-71.25,-12.933333
Artibeus planirostris,-71.25,-12.933333
Artibeus planirostris,-92.54271,36.814051
Artibeus planirostris,-61.266667,10.708197
Artibeus planirostris,-61.266667,10.708197
Artibeus planirostris,-61.266667,10.708197
Artibeus planirostris,-61.266667,10.708197
Artibeus planirostris,-61.266667,10.708197
Artibeus planirostris,-61.266667,10.708197
Artibeus planirostris,-71.25,-12.933333
Artibeus planirostris,-71.25,-12.933333
Artibeus planirostris,-65.383,-10.8
Artibeus planirostris,-65.383,-10.8
Artibeus planirostris,-65.383,-10.8
Artibeus planirostris,-65.383,-10.8
Artibeus planirostris,-65.383,-10.8
Artibeus planirostris,-65.383,-10.8
Artibeus planirostris,-65.383,-10.8
Artibeus planirostris,-65.383,-10.8
Artibeus planirostris,-65.383,-10.8
Artibeus planirostris,-65.383,-10.8
Artibeus planirostris,-65.383,-10.8
Artibeus planirostris,-65.383,-10.8
Artibeus planirostris,-65.383,-10.8
Artibeus planirostris,-65.383,-10.8
Artibeus planirostris,-65.383,-10.8
Artibeus planirostris,-65.383,-10.8
