Sp,Lon,Lat
Trimeresurus_polygons,77.5083333333333,8.225
Trimeresurus_sumatranus,100.275,2.05833333333333
Trimeresurus_stejnegeri,103.008333333333,21.775
Trimeresurus_stejnegeri,110.508333333333,23.725
Trimeresurus_polygons,73.1416666666667,20.175
Trimeresurus_polygons,93.975,26.0916666666667
Trimeresurus_stejnegeri,119.458333333333,26.7916666666667
Trimeresurus_sumatranus,103.375,-4.125
Trimeresurus_sumatranus,115.641666666667,5.14166666666667
Trimeresurus_stejnegeri,116.708333333333,24.075
Trimeresurus_polygons,124.525,7.04166666666667
Trimeresurus_gramineus,80.625,20.1583333333333
Trimeresurus_polygons,118.375,29.9083333333333
Trimeresurus_stejnegeri,104.775,24.6916666666667
Trimeresurus_polygons,98.4916666666667,8.625
Trimeresurus_stejnegeri,118.825,26.325
Trimeresurus_albolabris,95.375,25.2916666666667
Trimeresurus_albolabris,105.725,17.1916666666667
Trimeresurus_polygons,99.9083333333333,14.2916666666667
Trimeresurus_popeiorum,98.5916666666667,13.8083333333333
Trimeresurus_hageni,102.508333333333,4.475
Trimeresurus_stejnegeri,113.991666666667,28.5083333333333
Trimeresurus_gramineus,80.3083333333333,22.025
Trimeresurus_polygons,111.941666666667,2.525
Trimeresurus_albolabris,105.675,17.4583333333333
Trimeresurus_fucatus,99.2916666666667,11.7916666666667
Trimeresurus_polygons,74.425,20.275
Trimeresurus_polygons,107.558333333333,31.075
Trimeresurus_popeiorum,91.1083333333333,26.875
Trimeresurus_polygons,78.425,12.5416666666667
Trimeresurus_popeiorum,97.6083333333333,20.8416666666667
Trimeresurus_polygons,99.4583333333333,20.9916666666667
Trimeresurus_polygons,121.108333333333,28.525
Trimeresurus_polygons,81.4083333333333,19.125
Trimeresurus_polygons,98.775,13.4083333333333
Trimeresurus_sumatranus,97.675,2.45833333333333
Trimeresurus_albolabris,100.191666666667,14.625
Trimeresurus_albolabris,99.775,22.125
Trimeresurus_stejnegeri,110.308333333333,27.5083333333333
Trimeresurus_stejnegeri,116.175,23.6083333333333
